Codi_Districte,Preu_mitja_habitatge,Nom_Districte,Trimestre,Nom_Barri,Valor,Codi_Barri,_id,Any
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,la Marina del Prat Vermell,--,12,304,2022
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,la Marina de Port,--,13,305,2022
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,la Font de la Guatlla,2374.9,14,306,2022
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,Hostafrancs,4247.4,15,307,2022
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,la Bordeta,--,16,308,2022
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,Sants - Badal,3874.2,17,309,2022
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,Sants,4584.3,18,310,2022
4,Nou. Euros/m2 construït,Les Corts,1,les Corts,6971.3,19,311,2022
4,Nou. Euros/m2 construït,Les Corts,1,la Maternitat i Sant Ramon,--,20,312,2022
4,Nou. Euros/m2 construït,Les Corts,1,Pedralbes,3751.9,21,313,2022
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,"Vallvidrera, el Tibidabo i les Planes",--,22,314,2022
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sarrià,3899.7,23,315,2022
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,les Tres Torres,--,24,316,2022
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sant Gervasi - la Bonanova,7037.2,25,317,2022
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sant Gervasi - Galvany,6927.5,26,318,2022
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,el Putxet i el Farró,9316.4,27,319,2022
6,Nou. Euros/m2 construït,Gràcia,1,Vallcarca i els Penitents,4328.4,28,320,2022
6,Nou. Euros/m2 construït,Gràcia,1,el Coll,2613.2,29,321,2022
6,Nou. Euros/m2 construït,Gràcia,1,la Salut,--,30,322,2022
6,Nou. Euros/m2 construït,Gràcia,1,la Vila de Gràcia,--,31,323,2022
6,Nou. Euros/m2 construït,Gràcia,1,el Camp d'en Grassot i Gràcia Nova,--,32,324,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,el Baix Guinardó,--,33,325,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,Can Baró,--,34,326,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,el Guinardó,4554.3,35,327,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,la Font d'en Fargues,4072.6,36,328,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,el Carmel,2565.8,37,329,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,la Teixonera,3025.3,38,330,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,Sant Genís dels Agudells,--,39,331,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,Montbau,--,40,332,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,la Vall d'Hebron,--,41,333,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,la Clota,--,42,334,2022
7,Nou. Euros/m2 construït,Horta-Guinardó,1,Horta,3630.7,43,335,2022
8,Nou. Euros/m2 construït,Nou Barris,1,Vilapicina i la Torre Llobeta,--,44,336,2022
8,Nou. Euros/m2 construït,Nou Barris,1,Porta,--,45,337,2022
8,Nou. Euros/m2 construït,Nou Barris,1,el Turó de la Peira,--,46,338,2022
8,Nou. Euros/m2 construït,Nou Barris,1,Can Peguera,--,47,339,2022
8,Nou. Euros/m2 construït,Nou Barris,1,la Guineueta,--,48,340,2022
8,Nou. Euros/m2 construït,Nou Barris,1,Canyelles,--,49,341,2022
8,Nou. Euros/m2 construït,Nou Barris,1,les Roquetes,--,50,342,2022
8,Nou. Euros/m2 construït,Nou Barris,1,Verdun,--,51,343,2022
8,Nou. Euros/m2 construït,Nou Barris,1,la Prosperitat,--,52,344,2022
8,Nou. Euros/m2 construït,Nou Barris,1,la Trinitat Nova,--,53,345,2022
8,Nou. Euros/m2 construït,Nou Barris,1,Torre Baró,--,54,346,2022
8,Nou. Euros/m2 construït,Nou Barris,1,Ciutat Meridiana,--,55,347,2022
8,Nou. Euros/m2 construït,Nou Barris,1,Vallbona,--,56,348,2022
9,Nou. Euros/m2 construït,Sant Andreu,1,la Trinitat Vella,--,57,349,2022
9,Nou. Euros/m2 construït,Sant Andreu,1,Baró de Viver,--,58,350,2022
9,Nou. Euros/m2 construït,Sant Andreu,1,el Bon Pastor,--,59,351,2022
9,Nou. Euros/m2 construït,Sant Andreu,1,Sant Andreu,3971.7,60,352,2022
9,Nou. Euros/m2 construït,Sant Andreu,1,la Sagrera,--,61,353,2022
9,Nou. Euros/m2 construït,Sant Andreu,1,el Congrés i els Indians,5886.0,62,354,2022
9,Nou. Euros/m2 construït,Sant Andreu,1,Navas,--,63,355,2022
10,Nou. Euros/m2 construït,Sant Martí,1,el Camp de l'Arpa del Clot,--,64,356,2022
10,Nou. Euros/m2 construït,Sant Martí,1,el Clot,--,65,357,2022
10,Nou. Euros/m2 construït,Sant Martí,1,el Parc i la Llacuna del Poblenou,5867.5,66,358,2022
10,Nou. Euros/m2 construït,Sant Martí,1,la Vila Olímpica del Poblenou,5390.9,67,359,2022
10,Nou. Euros/m2 construït,Sant Martí,1,el Poblenou,5655.1,68,360,2022
10,Nou. Euros/m2 construït,Sant Martí,1,Diagonal Mar i el Front Marítim del Poblenou,--,69,361,2022
10,Nou. Euros/m2 construït,Sant Martí,1,el Besòs i el Maresme,4854.4,70,362,2022
10,Nou. Euros/m2 construït,Sant Martí,1,Provençals del Poblenou,2537.0,71,363,2022
10,Nou. Euros/m2 construït,Sant Martí,1,Sant Martí de Provençals,--,72,364,2022
10,Nou. Euros/m2 construït,Sant Martí,1,la Verneda i la Pau,--,73,365,2022
1,Usat. Euros/m2 construït,Ciutat Vella,1,el Raval,3203.0,1,366,2022
1,Usat. Euros/m2 construït,Ciutat Vella,1,el Barri Gòtic,4398.3,2,367,2022
1,Usat. Euros/m2 construït,Ciutat Vella,1,la Barceloneta,4481.4,3,368,2022
1,Usat. Euros/m2 construït,Ciutat Vella,1,"Sant Pere, Santa Caterina i la Ribera",4781.8,4,369,2022
2,Usat. Euros/m2 construït,Eixample,1,el Fort Pienc,4138.4,5,370,2022
2,Usat. Euros/m2 construït,Eixample,1,la Sagrada Família,4000.9,6,371,2022
2,Usat. Euros/m2 construït,Eixample,1,la Dreta de l'Eixample,5617.8,7,372,2022
2,Usat. Euros/m2 construït,Eixample,1,l'Antiga Esquerra de l'Eixample,4909.0,8,373,2022
2,Usat. Euros/m2 construït,Eixample,1,la Nova Esquerra de l'Eixample,4158.4,9,374,2022
2,Usat. Euros/m2 construït,Eixample,1,Sant Antoni,4657.9,10,375,2022
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,el Poble Sec,3793.6,11,376,2022
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,la Marina del Prat Vermell,--,12,377,2022
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,la Marina de Port,3535.6,13,378,2022
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,la Font de la Guatlla,3345.9,14,379,2022
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,Hostafrancs,3565.2,15,380,2022
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,la Bordeta,3214.9,16,381,2022
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,Sants - Badal,3543.9,17,382,2022
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,Sants,3783.3,18,383,2022
4,Usat. Euros/m2 construït,Les Corts,1,les Corts,4696.8,19,384,2022
4,Usat. Euros/m2 construït,Les Corts,1,la Maternitat i Sant Ramon,3952.4,20,385,2022
4,Usat. Euros/m2 construït,Les Corts,1,Pedralbes,6201.7,21,386,2022
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,"Vallvidrera, el Tibidabo i les Planes",3747.0,22,387,2022
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sarrià,6137.3,23,388,2022
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,les Tres Torres,5831.2,24,389,2022
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sant Gervasi - la Bonanova,5947.5,25,390,2022
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sant Gervasi - Galvany,5450.5,26,391,2022
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,el Putxet i el Farró,4733.7,27,392,2022
6,Usat. Euros/m2 construït,Gràcia,1,Vallcarca i els Penitents,4092.8,28,393,2022
6,Usat. Euros/m2 construït,Gràcia,1,el Coll,2779.1,29,394,2022
6,Usat. Euros/m2 construït,Gràcia,1,la Salut,3082.4,30,395,2022
6,Usat. Euros/m2 construït,Gràcia,1,la Vila de Gràcia,4764.9,31,396,2022
6,Usat. Euros/m2 construït,Gràcia,1,el Camp d'en Grassot i Gràcia Nova,4323.7,32,397,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,el Baix Guinardó,3829.4,33,398,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,Can Baró,3310.8,34,399,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,el Guinardó,3382.9,35,400,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,la Font d'en Fargues,3190.9,36,401,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,el Carmel,2558.9,37,402,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,la Teixonera,3779.7,38,403,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,Sant Genís dels Agudells,2239.9,39,404,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,Montbau,2896.7,40,405,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,la Vall d'Hebron,4371.3,41,406,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,la Clota,--,42,407,2022
7,Usat. Euros/m2 construït,Horta-Guinardó,1,Horta,3473.0,43,408,2022
8,Usat. Euros/m2 construït,Nou Barris,1,Vilapicina i la Torre Llobeta,2948.0,44,409,2022
8,Usat. Euros/m2 construït,Nou Barris,1,Porta,3459.2,45,410,2022
8,Usat. Euros/m2 construït,Nou Barris,1,el Turó de la Peira,2086.6,46,411,2022
8,Usat. Euros/m2 construït,Nou Barris,1,Can Peguera,--,47,412,2022
8,Usat. Euros/m2 construït,Nou Barris,1,la Guineueta,2913.3,48,413,2022
8,Usat. Euros/m2 construït,Nou Barris,1,Canyelles,2709.8,49,414,2022
8,Usat. Euros/m2 construït,Nou Barris,1,les Roquetes,2168.7,50,415,2022
8,Usat. Euros/m2 construït,Nou Barris,1,Verdun,2529.6,51,416,2022
8,Usat. Euros/m2 construït,Nou Barris,1,la Prosperitat,2592.9,52,417,2022
8,Usat. Euros/m2 construït,Nou Barris,1,la Trinitat Nova,1686.4,53,418,2022
8,Usat. Euros/m2 construït,Nou Barris,1,Torre Baró,--,54,419,2022
8,Usat. Euros/m2 construït,Nou Barris,1,Ciutat Meridiana,1550.9,55,420,2022
8,Usat. Euros/m2 construït,Nou Barris,1,Vallbona,--,56,421,2022
9,Usat. Euros/m2 construït,Sant Andreu,1,la Trinitat Vella,1865.2,57,422,2022
9,Usat. Euros/m2 construït,Sant Andreu,1,Baró de Viver,--,58,423,2022
9,Usat. Euros/m2 construït,Sant Andreu,1,el Bon Pastor,2346.6,59,424,2022
9,Usat. Euros/m2 construït,Sant Andreu,1,Sant Andreu,3149.6,60,425,2022
9,Usat. Euros/m2 construït,Sant Andreu,1,la Sagrera,3150.1,61,426,2022
9,Usat. Euros/m2 construït,Sant Andreu,1,el Congrés i els Indians,4063.0,62,427,2022
9,Usat. Euros/m2 construït,Sant Andreu,1,Navas,3545.5,63,428,2022
10,Usat. Euros/m2 construït,Sant Martí,1,el Camp de l'Arpa del Clot,3617.7,64,429,2022
10,Usat. Euros/m2 construït,Sant Martí,1,el Clot,5251.4,65,430,2022
10,Usat. Euros/m2 construït,Sant Martí,1,el Parc i la Llacuna del Poblenou,4214.0,66,431,2022
10,Usat. Euros/m2 construït,Sant Martí,1,la Vila Olímpica del Poblenou,4281.1,67,432,2022
10,Usat. Euros/m2 construït,Sant Martí,1,el Poblenou,4856.4,68,433,2022
10,Usat. Euros/m2 construït,Sant Martí,1,Diagonal Mar i el Front Marítim del Poblenou,6151.6,69,434,2022
10,Usat. Euros/m2 construït,Sant Martí,1,el Besòs i el Maresme,2593.9,70,435,2022
10,Usat. Euros/m2 construït,Sant Martí,1,Provençals del Poblenou,3806.1,71,436,2022
10,Usat. Euros/m2 construït,Sant Martí,1,Sant Martí de Provençals,2870.6,72,437,2022
10,Usat. Euros/m2 construït,Sant Martí,1,la Verneda i la Pau,2211.0,73,438,2022
1,Total. Milers d'euros,Ciutat Vella,2,el Raval,259.6,1,439,2022
1,Total. Milers d'euros,Ciutat Vella,2,el Barri Gòtic,396.4,2,440,2022
1,Total. Milers d'euros,Ciutat Vella,2,la Barceloneta,206.4,3,441,2022
1,Total. Milers d'euros,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",303.6,4,442,2022
2,Total. Milers d'euros,Eixample,2,el Fort Pienc,367.6,5,443,2022
2,Total. Milers d'euros,Eixample,2,la Sagrada Família,294.7,6,444,2022
2,Total. Milers d'euros,Eixample,2,la Dreta de l'Eixample,584.6,7,445,2022
2,Total. Milers d'euros,Eixample,2,l'Antiga Esquerra de l'Eixample,479.2,8,446,2022
2,Total. Milers d'euros,Eixample,2,la Nova Esquerra de l'Eixample,390.7,9,447,2022
2,Total. Milers d'euros,Eixample,2,Sant Antoni,355.4,10,448,2022
3,Total. Milers d'euros,Sants-Montjuïc,2,el Poble Sec,262.1,11,449,2022
3,Total. Milers d'euros,Sants-Montjuïc,2,la Marina del Prat Vermell,105.1,12,450,2022
3,Total. Milers d'euros,Sants-Montjuïc,2,la Marina de Port,232.8,13,451,2022
3,Total. Milers d'euros,Sants-Montjuïc,2,la Font de la Guatlla,329.3,14,452,2022
3,Total. Milers d'euros,Sants-Montjuïc,2,Hostafrancs,291.4,15,453,2022
3,Total. Milers d'euros,Sants-Montjuïc,2,la Bordeta,246.4,16,454,2022
3,Total. Milers d'euros,Sants-Montjuïc,2,Sants - Badal,300.9,17,455,2022
3,Total. Milers d'euros,Sants-Montjuïc,2,Sants,306.0,18,456,2022
4,Total. Milers d'euros,Les Corts,2,les Corts,400.5,19,457,2022
4,Total. Milers d'euros,Les Corts,2,la Maternitat i Sant Ramon,383.8,20,458,2022
4,Total. Milers d'euros,Les Corts,2,Pedralbes,717.2,21,459,2022
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",620.3,22,460,2022
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,Sarrià,812.4,23,461,2022
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,les Tres Torres,852.2,24,462,2022
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,1140.5,25,463,2022
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,922.6,26,464,2022
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,el Putxet i el Farró,472.1,27,465,2022
6,Total. Milers d'euros,Gràcia,2,Vallcarca i els Penitents,384.0,28,466,2022
6,Total. Milers d'euros,Gràcia,2,el Coll,196.7,29,467,2022
6,Total. Milers d'euros,Gràcia,2,la Salut,337.0,30,468,2022
6,Total. Milers d'euros,Gràcia,2,la Vila de Gràcia,331.7,31,469,2022
6,Total. Milers d'euros,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,309.9,32,470,2022
7,Total. Milers d'euros,Horta-Guinardó,2,el Baix Guinardó,255.8,33,471,2022
7,Total. Milers d'euros,Horta-Guinardó,2,Can Baró,225.9,34,472,2022
7,Total. Milers d'euros,Horta-Guinardó,2,el Guinardó,241.5,35,473,2022
7,Total. Milers d'euros,Horta-Guinardó,2,la Font d'en Fargues,366.3,36,474,2022
7,Total. Milers d'euros,Horta-Guinardó,2,el Carmel,181.7,37,475,2022
7,Total. Milers d'euros,Horta-Guinardó,2,la Teixonera,176.8,38,476,2022
7,Total. Milers d'euros,Horta-Guinardó,2,Sant Genís dels Agudells,124.0,39,477,2022
7,Total. Milers d'euros,Horta-Guinardó,2,Montbau,210.8,40,478,2022
7,Total. Milers d'euros,Horta-Guinardó,2,la Vall d'Hebron,385.1,41,479,2022
7,Total. Milers d'euros,Horta-Guinardó,2,la Clota,--,42,480,2022
7,Total. Milers d'euros,Horta-Guinardó,2,Horta,195.2,43,481,2022
8,Total. Milers d'euros,Nou Barris,2,Vilapicina i la Torre Llobeta,206.7,44,482,2022
8,Total. Milers d'euros,Nou Barris,2,Porta,164.0,45,483,2022
8,Total. Milers d'euros,Nou Barris,2,el Turó de la Peira,151.5,46,484,2022
8,Total. Milers d'euros,Nou Barris,2,Can Peguera,142.0,47,485,2022
8,Total. Milers d'euros,Nou Barris,2,la Guineueta,236.8,48,486,2022
8,Total. Milers d'euros,Nou Barris,2,Canyelles,210.2,49,487,2022
8,Total. Milers d'euros,Nou Barris,2,les Roquetes,102.2,50,488,2022
8,Total. Milers d'euros,Nou Barris,2,Verdun,157.6,51,489,2022
8,Total. Milers d'euros,Nou Barris,2,la Prosperitat,120.1,52,490,2022
8,Total. Milers d'euros,Nou Barris,2,la Trinitat Nova,109.1,53,491,2022
8,Total. Milers d'euros,Nou Barris,2,Torre Baró,--,54,492,2022
8,Total. Milers d'euros,Nou Barris,2,Ciutat Meridiana,109.4,55,493,2022
8,Total. Milers d'euros,Nou Barris,2,Vallbona,--,56,494,2022
9,Total. Milers d'euros,Sant Andreu,2,la Trinitat Vella,37.5,57,495,2022
9,Total. Milers d'euros,Sant Andreu,2,Baró de Viver,--,58,496,2022
9,Total. Milers d'euros,Sant Andreu,2,el Bon Pastor,154.8,59,497,2022
9,Total. Milers d'euros,Sant Andreu,2,Sant Andreu,269.3,60,498,2022
9,Total. Milers d'euros,Sant Andreu,2,la Sagrera,222.9,61,499,2022
9,Total. Milers d'euros,Sant Andreu,2,el Congrés i els Indians,304.0,62,500,2022
9,Total. Milers d'euros,Sant Andreu,2,Navas,284.2,63,501,2022
10,Total. Milers d'euros,Sant Martí,2,el Camp de l'Arpa del Clot,265.3,64,502,2022
10,Total. Milers d'euros,Sant Martí,2,el Clot,405.7,65,503,2022
10,Total. Milers d'euros,Sant Martí,2,el Parc i la Llacuna del Poblenou,496.5,66,504,2022
10,Total. Milers d'euros,Sant Martí,2,la Vila Olímpica del Poblenou,638.4,67,505,2022
10,Total. Milers d'euros,Sant Martí,2,el Poblenou,324.3,68,506,2022
10,Total. Milers d'euros,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,596.0,69,507,2022
10,Total. Milers d'euros,Sant Martí,2,el Besòs i el Maresme,217.4,70,508,2022
10,Total. Milers d'euros,Sant Martí,2,Provençals del Poblenou,282.0,71,509,2022
10,Total. Milers d'euros,Sant Martí,2,Sant Martí de Provençals,191.5,72,510,2022
10,Total. Milers d'euros,Sant Martí,2,la Verneda i la Pau,168.0,73,511,2022
1,Nou. Milers d'euros,Ciutat Vella,2,el Raval,395.5,1,512,2022
1,Nou. Milers d'euros,Ciutat Vella,2,el Barri Gòtic,326.4,2,513,2022
1,Nou. Milers d'euros,Ciutat Vella,2,la Barceloneta,--,3,514,2022
1,Nou. Milers d'euros,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",219.2,4,515,2022
2,Nou. Milers d'euros,Eixample,2,el Fort Pienc,--,5,516,2022
2,Nou. Milers d'euros,Eixample,2,la Sagrada Família,--,6,517,2022
2,Nou. Milers d'euros,Eixample,2,la Dreta de l'Eixample,741.0,7,518,2022
2,Nou. Milers d'euros,Eixample,2,l'Antiga Esquerra de l'Eixample,746.1,8,519,2022
2,Nou. Milers d'euros,Eixample,2,la Nova Esquerra de l'Eixample,360.8,9,520,2022
2,Nou. Milers d'euros,Eixample,2,Sant Antoni,286.3,10,521,2022
3,Nou. Milers d'euros,Sants-Montjuïc,2,el Poble Sec,--,11,522,2022
3,Nou. Milers d'euros,Sants-Montjuïc,2,la Marina del Prat Vermell,--,12,523,2022
3,Nou. Milers d'euros,Sants-Montjuïc,2,la Marina de Port,--,13,524,2022
9,Total. Euros/m2 construït,Sant Andreu,2,Sant Andreu,3450.4,60,717,2022
3,Nou. Milers d'euros,Sants-Montjuïc,2,la Font de la Guatlla,446.2,14,525,2022
3,Nou. Milers d'euros,Sants-Montjuïc,2,Hostafrancs,316.6,15,526,2022
3,Nou. Milers d'euros,Sants-Montjuïc,2,la Bordeta,--,16,527,2022
3,Nou. Milers d'euros,Sants-Montjuïc,2,Sants - Badal,338.4,17,528,2022
3,Nou. Milers d'euros,Sants-Montjuïc,2,Sants,--,18,529,2022
4,Nou. Milers d'euros,Les Corts,2,les Corts,--,19,530,2022
4,Nou. Milers d'euros,Les Corts,2,la Maternitat i Sant Ramon,--,20,531,2022
4,Nou. Milers d'euros,Les Corts,2,Pedralbes,409.3,21,532,2022
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",--,22,533,2022
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,Sarrià,3130.0,23,534,2022
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,les Tres Torres,--,24,535,2022
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,1263.0,25,536,2022
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,817.0,26,537,2022
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,el Putxet i el Farró,580.7,27,538,2022
6,Nou. Milers d'euros,Gràcia,2,Vallcarca i els Penitents,378.0,28,539,2022
6,Nou. Milers d'euros,Gràcia,2,el Coll,233.0,29,540,2022
6,Nou. Milers d'euros,Gràcia,2,la Salut,293.3,30,541,2022
6,Nou. Milers d'euros,Gràcia,2,la Vila de Gràcia,418.8,31,542,2022
6,Nou. Milers d'euros,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,--,32,543,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,el Baix Guinardó,209.4,33,544,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,Can Baró,--,34,545,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,el Guinardó,--,35,546,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,la Font d'en Fargues,483.0,36,547,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,el Carmel,189.9,37,548,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,la Teixonera,203.9,38,549,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,Sant Genís dels Agudells,140.0,39,550,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,Montbau,--,40,551,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,la Vall d'Hebron,--,41,552,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,la Clota,--,42,553,2022
7,Nou. Milers d'euros,Horta-Guinardó,2,Horta,189.1,43,554,2022
8,Nou. Milers d'euros,Nou Barris,2,Vilapicina i la Torre Llobeta,286.3,44,555,2022
8,Nou. Milers d'euros,Nou Barris,2,Porta,152.7,45,556,2022
8,Nou. Milers d'euros,Nou Barris,2,el Turó de la Peira,--,46,557,2022
8,Nou. Milers d'euros,Nou Barris,2,Can Peguera,--,47,558,2022
8,Nou. Milers d'euros,Nou Barris,2,la Guineueta,--,48,559,2022
8,Nou. Milers d'euros,Nou Barris,2,Canyelles,--,49,560,2022
8,Nou. Milers d'euros,Nou Barris,2,les Roquetes,--,50,561,2022
8,Nou. Milers d'euros,Nou Barris,2,Verdun,--,51,562,2022
8,Nou. Milers d'euros,Nou Barris,2,la Prosperitat,--,52,563,2022
8,Nou. Milers d'euros,Nou Barris,2,la Trinitat Nova,--,53,564,2022
8,Nou. Milers d'euros,Nou Barris,2,Torre Baró,--,54,565,2022
8,Nou. Milers d'euros,Nou Barris,2,Ciutat Meridiana,--,55,566,2022
8,Nou. Milers d'euros,Nou Barris,2,Vallbona,--,56,567,2022
9,Nou. Milers d'euros,Sant Andreu,2,la Trinitat Vella,--,57,568,2022
9,Nou. Milers d'euros,Sant Andreu,2,Baró de Viver,--,58,569,2022
9,Nou. Milers d'euros,Sant Andreu,2,el Bon Pastor,--,59,570,2022
9,Nou. Milers d'euros,Sant Andreu,2,Sant Andreu,--,60,571,2022
9,Nou. Milers d'euros,Sant Andreu,2,la Sagrera,--,61,572,2022
9,Nou. Milers d'euros,Sant Andreu,2,el Congrés i els Indians,--,62,573,2022
9,Nou. Milers d'euros,Sant Andreu,2,Navas,--,63,574,2022
10,Nou. Milers d'euros,Sant Martí,2,el Camp de l'Arpa del Clot,--,64,575,2022
10,Nou. Milers d'euros,Sant Martí,2,el Clot,633.3,65,576,2022
10,Nou. Milers d'euros,Sant Martí,2,el Parc i la Llacuna del Poblenou,579.5,66,577,2022
10,Nou. Milers d'euros,Sant Martí,2,la Vila Olímpica del Poblenou,--,67,578,2022
10,Nou. Milers d'euros,Sant Martí,2,el Poblenou,410.6,68,579,2022
10,Nou. Milers d'euros,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,237.3,69,580,2022
10,Nou. Milers d'euros,Sant Martí,2,el Besòs i el Maresme,373.0,70,581,2022
10,Nou. Milers d'euros,Sant Martí,2,Provençals del Poblenou,300.9,71,582,2022
10,Nou. Milers d'euros,Sant Martí,2,Sant Martí de Provençals,--,72,583,2022
10,Nou. Milers d'euros,Sant Martí,2,la Verneda i la Pau,--,73,584,2022
1,Usat. Milers d'euros,Ciutat Vella,2,el Raval,254.9,1,585,2022
1,Usat. Milers d'euros,Ciutat Vella,2,el Barri Gòtic,404.1,2,586,2022
1,Usat. Milers d'euros,Ciutat Vella,2,la Barceloneta,206.4,3,587,2022
1,Usat. Milers d'euros,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",307.7,4,588,2022
2,Usat. Milers d'euros,Eixample,2,el Fort Pienc,370.6,5,589,2022
2,Usat. Milers d'euros,Eixample,2,la Sagrada Família,294.7,6,590,2022
2,Usat. Milers d'euros,Eixample,2,la Dreta de l'Eixample,568.5,7,591,2022
2,Usat. Milers d'euros,Eixample,2,l'Antiga Esquerra de l'Eixample,461.7,8,592,2022
2,Usat. Milers d'euros,Eixample,2,la Nova Esquerra de l'Eixample,399.2,9,593,2022
2,Usat. Milers d'euros,Eixample,2,Sant Antoni,362.7,10,594,2022
3,Usat. Milers d'euros,Sants-Montjuïc,2,el Poble Sec,253.0,11,595,2022
3,Usat. Milers d'euros,Sants-Montjuïc,2,la Marina del Prat Vermell,105.1,12,596,2022
3,Usat. Milers d'euros,Sants-Montjuïc,2,la Marina de Port,240.5,13,597,2022
3,Usat. Milers d'euros,Sants-Montjuïc,2,la Font de la Guatlla,277.3,14,598,2022
3,Usat. Milers d'euros,Sants-Montjuïc,2,Hostafrancs,284.4,15,599,2022
3,Usat. Milers d'euros,Sants-Montjuïc,2,la Bordeta,208.3,16,600,2022
3,Usat. Milers d'euros,Sants-Montjuïc,2,Sants - Badal,260.3,17,601,2022
3,Usat. Milers d'euros,Sants-Montjuïc,2,Sants,298.6,18,602,2022
4,Usat. Milers d'euros,Les Corts,2,les Corts,399.7,19,603,2022
4,Usat. Milers d'euros,Les Corts,2,la Maternitat i Sant Ramon,383.8,20,604,2022
4,Usat. Milers d'euros,Les Corts,2,Pedralbes,797.0,21,605,2022
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",620.3,22,606,2022
