Codi_Districte,Preu_mitja_habitatge,Nom_Districte,Trimestre,Nom_Barri,Valor,Codi_Barri,_id,Any
1,Usat. Milers d'euros,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",313.3,4,776,2020
2,Usat. Milers d'euros,Eixample,3,el Fort Pienc,281.7,5,777,2020
2,Usat. Milers d'euros,Eixample,3,la Sagrada Família,315.1,6,778,2020
2,Usat. Milers d'euros,Eixample,3,la Dreta de l'Eixample,572.0,7,779,2020
2,Usat. Milers d'euros,Eixample,3,l'Antiga Esquerra de l'Eixample,506.2,8,780,2020
2,Usat. Milers d'euros,Eixample,3,la Nova Esquerra de l'Eixample,322.6,9,781,2020
2,Usat. Milers d'euros,Eixample,3,Sant Antoni,355.4,10,782,2020
3,Usat. Milers d'euros,Sants-Montjuïc,3,el Poble Sec,220.1,11,783,2020
3,Usat. Milers d'euros,Sants-Montjuïc,3,la Marina del Prat Vermell,164.3,12,784,2020
3,Usat. Milers d'euros,Sants-Montjuïc,3,la Marina de Port,238.1,13,785,2020
3,Usat. Milers d'euros,Sants-Montjuïc,3,la Font de la Guatlla,244.7,14,786,2020
3,Usat. Milers d'euros,Sants-Montjuïc,3,Hostafrancs,218.6,15,787,2020
3,Usat. Milers d'euros,Sants-Montjuïc,3,la Bordeta,335.4,16,788,2020
3,Usat. Milers d'euros,Sants-Montjuïc,3,Sants - Badal,238.7,17,789,2020
3,Usat. Milers d'euros,Sants-Montjuïc,3,Sants,261.7,18,790,2020
4,Usat. Milers d'euros,Les Corts,3,les Corts,477.5,19,791,2020
4,Usat. Milers d'euros,Les Corts,3,la Maternitat i Sant Ramon,343.8,20,792,2020
4,Usat. Milers d'euros,Les Corts,3,Pedralbes,691.1,21,793,2020
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",468.4,22,794,2020
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,Sarrià,797.7,23,795,2020
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,les Tres Torres,747.0,24,796,2020
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,821.3,25,797,2020
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,837.1,26,798,2020
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,el Putxet i el Farró,422.3,27,799,2020
6,Usat. Milers d'euros,Gràcia,3,Vallcarca i els Penitents,310.9,28,800,2020
6,Usat. Milers d'euros,Gràcia,3,el Coll,201.7,29,801,2020
6,Usat. Milers d'euros,Gràcia,3,la Salut,385.8,30,802,2020
6,Usat. Milers d'euros,Gràcia,3,la Vila de Gràcia,360.6,31,803,2020
6,Usat. Milers d'euros,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,366.9,32,804,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,el Baix Guinardó,298.0,33,805,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,Can Baró,204.3,34,806,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,el Guinardó,266.5,35,807,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,la Font d'en Fargues,271.1,36,808,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,el Carmel,162.1,37,809,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,la Teixonera,169.5,38,810,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,Sant Genís dels Agudells,155.1,39,811,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,Montbau,105.0,40,812,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,la Vall d'Hebron,198.3,41,813,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,la Clota,N/A,42,814,2020
7,Usat. Milers d'euros,Horta-Guinardó,3,Horta,250.3,43,815,2020
8,Usat. Milers d'euros,Nou Barris,3,Vilapicina i la Torre Llobeta,171.4,44,816,2020
8,Usat. Milers d'euros,Nou Barris,3,Porta,156.5,45,817,2020
8,Usat. Milers d'euros,Nou Barris,3,el Turó de la Peira,173.0,46,818,2020
8,Usat. Milers d'euros,Nou Barris,3,Can Peguera,N/A,47,819,2020
8,Usat. Milers d'euros,Nou Barris,3,la Guineueta,144.7,48,820,2020
8,Usat. Milers d'euros,Nou Barris,3,Canyelles,200.0,49,821,2020
8,Usat. Milers d'euros,Nou Barris,3,les Roquetes,105.5,50,822,2020
8,Usat. Milers d'euros,Nou Barris,3,Verdun,132.7,51,823,2020
8,Usat. Milers d'euros,Nou Barris,3,la Prosperitat,146.4,52,824,2020
8,Usat. Milers d'euros,Nou Barris,3,la Trinitat Nova,103.0,53,825,2020
8,Usat. Milers d'euros,Nou Barris,3,Torre Baró,N/A,54,826,2020
8,Usat. Milers d'euros,Nou Barris,3,Ciutat Meridiana,40.0,55,827,2020
8,Usat. Milers d'euros,Nou Barris,3,Vallbona,145.0,56,828,2020
9,Usat. Milers d'euros,Sant Andreu,3,la Trinitat Vella,N/A,57,829,2020
9,Usat. Milers d'euros,Sant Andreu,3,Baró de Viver,N/A,58,830,2020
9,Usat. Milers d'euros,Sant Andreu,3,el Bon Pastor,164.7,59,831,2020
9,Usat. Milers d'euros,Sant Andreu,3,Sant Andreu,237.0,60,832,2020
9,Usat. Milers d'euros,Sant Andreu,3,la Sagrera,372.1,61,833,2020
9,Usat. Milers d'euros,Sant Andreu,3,el Congrés i els Indians,440.1,62,834,2020
9,Usat. Milers d'euros,Sant Andreu,3,Navas,275.4,63,835,2020
10,Usat. Milers d'euros,Sant Martí,3,el Camp de l'Arpa del Clot,241.8,64,836,2020
10,Usat. Milers d'euros,Sant Martí,3,el Clot,250.0,65,837,2020
10,Usat. Milers d'euros,Sant Martí,3,el Parc i la Llacuna del Poblenou,302.0,66,838,2020
10,Usat. Milers d'euros,Sant Martí,3,la Vila Olímpica del Poblenou,627.9,67,839,2020
10,Usat. Milers d'euros,Sant Martí,3,el Poblenou,298.6,68,840,2020
10,Usat. Milers d'euros,Sant Martí,3,Diagonal Mar i el Front Marítim del Poblenou,466.1,69,841,2020
10,Usat. Milers d'euros,Sant Martí,3,el Besòs i el Maresme,145.8,70,842,2020
10,Usat. Milers d'euros,Sant Martí,3,Provençals del Poblenou,178.7,71,843,2020
10,Usat. Milers d'euros,Sant Martí,3,Sant Martí de Provençals,189.6,72,844,2020
10,Usat. Milers d'euros,Sant Martí,3,la Verneda i la Pau,181.5,73,845,2020
1,Total. Euros/m2 construït,Ciutat Vella,3,el Raval,3758.6,1,846,2020
1,Total. Euros/m2 construït,Ciutat Vella,3,el Barri Gòtic,4189.3,2,847,2020
1,Total. Euros/m2 construït,Ciutat Vella,3,la Barceloneta,4187.3,3,848,2020
1,Total. Euros/m2 construït,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",5401.8,4,849,2020
2,Total. Euros/m2 construït,Eixample,3,el Fort Pienc,4007.0,5,850,2020
2,Total. Euros/m2 construït,Eixample,3,la Sagrada Família,4843.6,6,851,2020
2,Total. Euros/m2 construït,Eixample,3,la Dreta de l'Eixample,5092.5,7,852,2020
2,Total. Euros/m2 construït,Eixample,3,l'Antiga Esquerra de l'Eixample,6673.2,8,853,2020
2,Total. Euros/m2 construït,Eixample,3,la Nova Esquerra de l'Eixample,4422.6,9,854,2020
2,Total. Euros/m2 construït,Eixample,3,Sant Antoni,4138.5,10,855,2020
3,Total. Euros/m2 construït,Sants-Montjuïc,3,el Poble Sec,3832.8,11,856,2020
3,Total. Euros/m2 construït,Sants-Montjuïc,3,la Marina del Prat Vermell,2096.1,12,857,2020
3,Total. Euros/m2 construït,Sants-Montjuïc,3,la Marina de Port,3529.6,13,858,2020
3,Total. Euros/m2 construït,Sants-Montjuïc,3,la Font de la Guatlla,4119.8,14,859,2020
3,Total. Euros/m2 construït,Sants-Montjuïc,3,Hostafrancs,3575.3,15,860,2020
3,Total. Euros/m2 construït,Sants-Montjuïc,3,la Bordeta,4616.3,16,861,2020
3,Total. Euros/m2 construït,Sants-Montjuïc,3,Sants - Badal,4802.3,17,862,2020
3,Total. Euros/m2 construït,Sants-Montjuïc,3,Sants,3692.7,18,863,2020
4,Total. Euros/m2 construït,Les Corts,3,les Corts,5103.7,19,864,2020
4,Total. Euros/m2 construït,Les Corts,3,la Maternitat i Sant Ramon,3707.2,20,865,2020
4,Total. Euros/m2 construït,Les Corts,3,Pedralbes,5267.1,21,866,2020
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",2359.5,22,867,2020
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sarrià,6204.5,23,868,2020
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,les Tres Torres,5702.7,24,869,2020
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,6389.7,25,870,2020
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,6137.1,26,871,2020
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,el Putxet i el Farró,4419.7,27,872,2020
6,Total. Euros/m2 construït,Gràcia,3,Vallcarca i els Penitents,3537.0,28,873,2020
6,Total. Euros/m2 construït,Gràcia,3,el Coll,3176.2,29,874,2020
6,Total. Euros/m2 construït,Gràcia,3,la Salut,4471.4,30,875,2020
6,Total. Euros/m2 construït,Gràcia,3,la Vila de Gràcia,4706.7,31,876,2020
6,Total. Euros/m2 construït,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,4317.6,32,877,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,el Baix Guinardó,4038.0,33,878,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,Can Baró,2913.4,34,879,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,el Guinardó,3443.5,35,880,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,la Font d'en Fargues,4144.6,36,881,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,el Carmel,2799.0,37,882,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,la Teixonera,2758.7,38,883,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,Sant Genís dels Agudells,2198.3,39,884,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,Montbau,1473.6,40,885,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,la Vall d'Hebron,4085.0,41,886,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,la Clota,N/A,42,887,2020
7,Total. Euros/m2 construït,Horta-Guinardó,3,Horta,3121.8,43,888,2020
8,Total. Euros/m2 construït,Nou Barris,3,Vilapicina i la Torre Llobeta,2494.2,44,889,2020
8,Total. Euros/m2 construït,Nou Barris,3,Porta,2727.5,45,890,2020
8,Total. Euros/m2 construït,Nou Barris,3,el Turó de la Peira,2429.1,46,891,2020
8,Total. Euros/m2 construït,Nou Barris,3,Can Peguera,N/A,47,892,2020
8,Total. Euros/m2 construït,Nou Barris,3,la Guineueta,2099.3,48,893,2020
8,Total. Euros/m2 construït,Nou Barris,3,Canyelles,2898.6,49,894,2020
8,Total. Euros/m2 construït,Nou Barris,3,les Roquetes,2017.2,50,895,2020
8,Total. Euros/m2 construït,Nou Barris,3,Verdun,2468.4,51,896,2020
8,Total. Euros/m2 construït,Nou Barris,3,la Prosperitat,2389.8,52,897,2020
8,Total. Euros/m2 construït,Nou Barris,3,la Trinitat Nova,2102.0,53,898,2020
8,Total. Euros/m2 construït,Nou Barris,3,Torre Baró,N/A,54,899,2020
8,Total. Euros/m2 construït,Nou Barris,3,Ciutat Meridiana,740.7,55,900,2020
8,Total. Euros/m2 construït,Nou Barris,3,Vallbona,2071.4,56,901,2020
9,Total. Euros/m2 construït,Sant Andreu,3,la Trinitat Vella,N/A,57,902,2020
9,Total. Euros/m2 construït,Sant Andreu,3,Baró de Viver,N/A,58,903,2020
9,Total. Euros/m2 construït,Sant Andreu,3,el Bon Pastor,2104.7,59,904,2020
9,Total. Euros/m2 construït,Sant Andreu,3,Sant Andreu,3636.3,60,905,2020
9,Total. Euros/m2 construït,Sant Andreu,3,la Sagrera,4043.3,61,906,2020
9,Total. Euros/m2 construït,Sant Andreu,3,el Congrés i els Indians,4258.5,62,907,2020
9,Total. Euros/m2 construït,Sant Andreu,3,Navas,3434.8,63,908,2020
10,Total. Euros/m2 construït,Sant Martí,3,el Camp de l'Arpa del Clot,3772.7,64,909,2020
10,Total. Euros/m2 construït,Sant Martí,3,el Clot,3765.1,65,910,2020
10,Total. Euros/m2 construït,Sant Martí,3,el Parc i la Llacuna del Poblenou,3994.4,66,911,2020
10,Total. Euros/m2 construït,Sant Martí,3,la Vila Olímpica del Poblenou,4801.8,67,912,2020
10,Total. Euros/m2 construït,Sant Martí,3,el Poblenou,4680.9,68,913,2020
10,Total. Euros/m2 construït,Sant Martí,3,Diagonal Mar i el Front Marítim del Poblenou,4869.0,69,914,2020
10,Total. Euros/m2 construït,Sant Martí,3,el Besòs i el Maresme,2205.3,70,915,2020
10,Total. Euros/m2 construït,Sant Martí,3,Provençals del Poblenou,3495.6,71,916,2020
10,Total. Euros/m2 construït,Sant Martí,3,Sant Martí de Provençals,2794.2,72,917,2020
10,Total. Euros/m2 construït,Sant Martí,3,la Verneda i la Pau,2400.6,73,918,2020
1,Nou. Euros/m2 construït,Ciutat Vella,3,el Raval,4424.0,1,919,2020
1,Nou. Euros/m2 construït,Ciutat Vella,3,el Barri Gòtic,3318.3,2,920,2020
1,Nou. Euros/m2 construït,Ciutat Vella,3,la Barceloneta,5390.9,3,921,2020
1,Nou. Euros/m2 construït,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",7644.4,4,922,2020
2,Nou. Euros/m2 construït,Eixample,3,el Fort Pienc,4875.0,5,923,2020
2,Nou. Euros/m2 construït,Eixample,3,la Sagrada Família,N/A,6,924,2020
2,Nou. Euros/m2 construït,Eixample,3,la Dreta de l'Eixample,10205.5,7,925,2020
2,Nou. Euros/m2 construït,Eixample,3,l'Antiga Esquerra de l'Eixample,10462.3,8,926,2020
2,Nou. Euros/m2 construït,Eixample,3,la Nova Esquerra de l'Eixample,4686.1,9,927,2020
2,Nou. Euros/m2 construït,Eixample,3,Sant Antoni,2247.2,10,928,2020
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,el Poble Sec,4222.2,11,929,2020
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,la Marina del Prat Vermell,N/A,12,930,2020
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,la Marina de Port,2790.7,13,931,2020
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,la Font de la Guatlla,N/A,14,932,2020
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,Hostafrancs,3705.9,15,933,2020
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,la Bordeta,N/A,16,934,2020
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,Sants - Badal,N/A,17,935,2020
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,Sants,3218.9,18,936,2020
4,Nou. Euros/m2 construït,Les Corts,3,les Corts,5944.9,19,937,2020
4,Nou. Euros/m2 construït,Les Corts,3,la Maternitat i Sant Ramon,N/A,20,938,2020
4,Nou. Euros/m2 construït,Les Corts,3,Pedralbes,N/A,21,939,2020
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",N/A,22,940,2020
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sarrià,18551.1,23,941,2020
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,les Tres Torres,4741.0,24,942,2020
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,4660.9,25,943,2020
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,6632.4,26,944,2020
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,el Putxet i el Farró,5020.4,27,945,2020
6,Nou. Euros/m2 construït,Gràcia,3,Vallcarca i els Penitents,3510.8,28,946,2020
6,Nou. Euros/m2 construït,Gràcia,3,el Coll,3300.5,29,947,2020
6,Nou. Euros/m2 construït,Gràcia,3,la Salut,N/A,30,948,2020
6,Nou. Euros/m2 construït,Gràcia,3,la Vila de Gràcia,4534.6,31,949,2020
6,Nou. Euros/m2 construït,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,3546.1,32,950,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,el Baix Guinardó,N/A,33,951,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,Can Baró,N/A,34,952,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,el Guinardó,N/A,35,953,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,la Font d'en Fargues,N/A,36,954,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,el Carmel,2979.5,37,955,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,la Teixonera,3529.4,38,956,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,Sant Genís dels Agudells,1977.6,39,957,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,Montbau,N/A,40,958,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,la Vall d'Hebron,N/A,41,959,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,la Clota,N/A,42,960,2020
7,Nou. Euros/m2 construït,Horta-Guinardó,3,Horta,3748.4,43,961,2020
8,Nou. Euros/m2 construït,Nou Barris,3,Vilapicina i la Torre Llobeta,N/A,44,962,2020
8,Nou. Euros/m2 construït,Nou Barris,3,Porta,3493.2,45,963,2020
8,Nou. Euros/m2 construït,Nou Barris,3,el Turó de la Peira,N/A,46,964,2020
8,Nou. Euros/m2 construït,Nou Barris,3,Can Peguera,N/A,47,965,2020
8,Nou. Euros/m2 construït,Nou Barris,3,la Guineueta,N/A,48,966,2020
8,Nou. Euros/m2 construït,Nou Barris,3,Canyelles,N/A,49,967,2020
8,Nou. Euros/m2 construït,Nou Barris,3,les Roquetes,N/A,50,968,2020
8,Nou. Euros/m2 construït,Nou Barris,3,Verdun,N/A,51,969,2020
8,Nou. Euros/m2 construït,Nou Barris,3,la Prosperitat,N/A,52,970,2020
8,Nou. Euros/m2 construït,Nou Barris,3,la Trinitat Nova,N/A,53,971,2020
8,Nou. Euros/m2 construït,Nou Barris,3,Torre Baró,N/A,54,972,2020
8,Nou. Euros/m2 construït,Nou Barris,3,Ciutat Meridiana,N/A,55,973,2020
8,Nou. Euros/m2 construït,Nou Barris,3,Vallbona,N/A,56,974,2020
9,Nou. Euros/m2 construït,Sant Andreu,3,la Trinitat Vella,N/A,57,975,2020
9,Nou. Euros/m2 construït,Sant Andreu,3,Baró de Viver,N/A,58,976,2020
9,Nou. Euros/m2 construït,Sant Andreu,3,el Bon Pastor,N/A,59,977,2020
9,Nou. Euros/m2 construït,Sant Andreu,3,Sant Andreu,4641.2,60,978,2020
9,Nou. Euros/m2 construït,Sant Andreu,3,la Sagrera,N/A,61,979,2020
9,Nou. Euros/m2 construït,Sant Andreu,3,el Congrés i els Indians,N/A,62,980,2020
9,Nou. Euros/m2 construït,Sant Andreu,3,Navas,N/A,63,981,2020
10,Nou. Euros/m2 construït,Sant Martí,3,el Camp de l'Arpa del Clot,N/A,64,982,2020
10,Nou. Euros/m2 construït,Sant Martí,3,el Clot,N/A,65,983,2020
10,Nou. Euros/m2 construït,Sant Martí,3,el Parc i la Llacuna del Poblenou,N/A,66,984,2020
10,Nou. Euros/m2 construït,Sant Martí,3,la Vila Olímpica del Poblenou,N/A,67,985,2020
10,Nou. Euros/m2 construït,Sant Martí,3,el Poblenou,5629.9,68,986,2020
10,Nou. Euros/m2 construït,Sant Martí,3,Diagonal Mar i el Front Marítim del Poblenou,3214.0,69,987,2020
10,Nou. Euros/m2 construït,Sant Martí,3,el Besòs i el Maresme,N/A,70,988,2020
10,Nou. Euros/m2 construït,Sant Martí,3,Provençals del Poblenou,3999.9,71,989,2020
10,Nou. Euros/m2 construït,Sant Martí,3,Sant Martí de Provençals,N/A,72,990,2020
10,Nou. Euros/m2 construït,Sant Martí,3,la Verneda i la Pau,N/A,73,991,2020
1,Usat. Euros/m2 construït,Ciutat Vella,3,el Raval,3633.8,1,992,2020
1,Usat. Euros/m2 construït,Ciutat Vella,3,el Barri Gòtic,4363.5,2,993,2020
1,Usat. Euros/m2 construït,Ciutat Vella,3,la Barceloneta,4098.1,3,994,2020
1,Usat. Euros/m2 construït,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",5006.1,4,995,2020
2,Usat. Euros/m2 construït,Eixample,3,el Fort Pienc,3979.0,5,996,2020
2,Usat. Euros/m2 construït,Eixample,3,la Sagrada Família,4843.6,6,997,2020
2,Usat. Euros/m2 construït,Eixample,3,la Dreta de l'Eixample,4976.3,7,998,2020
2,Usat. Euros/m2 construït,Eixample,3,l'Antiga Esquerra de l'Eixample,5410.2,8,999,2020
2,Usat. Euros/m2 construït,Eixample,3,la Nova Esquerra de l'Eixample,4359.6,9,1000,2020
2,Usat. Euros/m2 construït,Eixample,3,Sant Antoni,4208.5,10,1001,2020
3,Usat. Euros/m2 construït,Sants-Montjuïc,3,el Poble Sec,3777.2,11,1002,2020
3,Usat. Euros/m2 construït,Sants-Montjuïc,3,la Marina del Prat Vermell,2096.1,12,1003,2020
3,Usat. Euros/m2 construït,Sants-Montjuïc,3,la Marina de Port,3575.8,13,1004,2020
3,Usat. Euros/m2 construït,Sants-Montjuïc,3,la Font de la Guatlla,4119.8,14,1005,2020
3,Usat. Euros/m2 construït,Sants-Montjuïc,3,Hostafrancs,3559.9,15,1006,2020
3,Usat. Euros/m2 construït,Sants-Montjuïc,3,la Bordeta,4616.3,16,1007,2020
3,Usat. Euros/m2 construït,Sants-Montjuïc,3,Sants - Badal,4802.3,17,1008,2020
3,Usat. Euros/m2 construït,Sants-Montjuïc,3,Sants,3765.5,18,1009,2020
4,Usat. Euros/m2 construït,Les Corts,3,les Corts,4726.7,19,1010,2020
4,Usat. Euros/m2 construït,Les Corts,3,la Maternitat i Sant Ramon,3707.2,20,1011,2020
4,Usat. Euros/m2 construït,Les Corts,3,Pedralbes,5267.1,21,1012,2020
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",2359.5,22,1013,2020
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sarrià,5616.5,23,1014,2020
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,3,les Tres Torres,5872.4,24,1015,2020
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,6694.8,25,1016,2020
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,5976.5,26,1017,2020
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,3,el Putxet i el Farró,4279.5,27,1018,2020
6,Usat. Euros/m2 construït,Gràcia,3,Vallcarca i els Penitents,3545.7,28,1019,2020
6,Usat. Euros/m2 construït,Gràcia,3,el Coll,2927.5,29,1020,2020
6,Usat. Euros/m2 construït,Gràcia,3,la Salut,4471.4,30,1021,2020
6,Usat. Euros/m2 construït,Gràcia,3,la Vila de Gràcia,4716.6,31,1022,2020
6,Usat. Euros/m2 construït,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,4336.0,32,1023,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,el Baix Guinardó,4038.0,33,1024,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,Can Baró,2913.4,34,1025,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,el Guinardó,3443.5,35,1026,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,la Font d'en Fargues,4144.6,36,1027,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,el Carmel,2689.2,37,1028,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,la Teixonera,2688.7,38,1029,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,Sant Genís dels Agudells,2308.7,39,1030,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,Montbau,1473.6,40,1031,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,la Vall d'Hebron,4085.0,41,1032,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,la Clota,N/A,42,1033,2020
7,Usat. Euros/m2 construït,Horta-Guinardó,3,Horta,2985.5,43,1034,2020
8,Usat. Euros/m2 construït,Nou Barris,3,Vilapicina i la Torre Llobeta,2494.2,44,1035,2020
8,Usat. Euros/m2 construït,Nou Barris,3,Porta,2642.4,45,1036,2020
8,Usat. Euros/m2 construït,Nou Barris,3,el Turó de la Peira,2429.1,46,1037,2020
8,Usat. Euros/m2 construït,Nou Barris,3,Can Peguera,N/A,47,1038,2020
8,Usat. Euros/m2 construït,Nou Barris,3,la Guineueta,2099.3,48,1039,2020
8,Usat. Euros/m2 construït,Nou Barris,3,Canyelles,2898.6,49,1040,2020
8,Usat. Euros/m2 construït,Nou Barris,3,les Roquetes,2017.2,50,1041,2020
8,Usat. Euros/m2 construït,Nou Barris,3,Verdun,2468.4,51,1042,2020
8,Usat. Euros/m2 construït,Nou Barris,3,la Prosperitat,2389.8,52,1043,2020
8,Usat. Euros/m2 construït,Nou Barris,3,la Trinitat Nova,2102.0,53,1044,2020
8,Usat. Euros/m2 construït,Nou Barris,3,Torre Baró,N/A,54,1045,2020
8,Usat. Euros/m2 construït,Nou Barris,3,Ciutat Meridiana,740.7,55,1046,2020
8,Usat. Euros/m2 construït,Nou Barris,3,Vallbona,2071.4,56,1047,2020
9,Usat. Euros/m2 construït,Sant Andreu,3,la Trinitat Vella,N/A,57,1048,2020
9,Usat. Euros/m2 construït,Sant Andreu,3,Baró de Viver,N/A,58,1049,2020
9,Usat. Euros/m2 construït,Sant Andreu,3,el Bon Pastor,2104.7,59,1050,2020
9,Usat. Euros/m2 construït,Sant Andreu,3,Sant Andreu,3518.0,60,1051,2020
9,Usat. Euros/m2 construït,Sant Andreu,3,la Sagrera,4043.3,61,1052,2020
9,Usat. Euros/m2 construït,Sant Andreu,3,el Congrés i els Indians,4258.5,62,1053,2020
9,Usat. Euros/m2 construït,Sant Andreu,3,Navas,3434.8,63,1054,2020
10,Usat. Euros/m2 construït,Sant Martí,3,el Camp de l'Arpa del Clot,3772.7,64,1055,2020
10,Usat. Euros/m2 construït,Sant Martí,3,el Clot,3765.1,65,1056,2020
10,Usat. Euros/m2 construït,Sant Martí,3,el Parc i la Llacuna del Poblenou,3994.4,66,1057,2020
10,Usat. Euros/m2 construït,Sant Martí,3,la Vila Olímpica del Poblenou,4801.8,67,1058,2020
10,Usat. Euros/m2 construït,Sant Martí,3,el Poblenou,4327.8,68,1059,2020
10,Usat. Euros/m2 construït,Sant Martí,3,Diagonal Mar i el Front Marítim del Poblenou,5250.9,69,1060,2020
10,Usat. Euros/m2 construït,Sant Martí,3,el Besòs i el Maresme,2205.3,70,1061,2020
10,Usat. Euros/m2 construït,Sant Martí,3,Provençals del Poblenou,3180.5,71,1062,2020
10,Usat. Euros/m2 construït,Sant Martí,3,Sant Martí de Provençals,2794.2,72,1063,2020
10,Usat. Euros/m2 construït,Sant Martí,3,la Verneda i la Pau,2400.6,73,1064,2020
1,Total. Milers d'euros,Ciutat Vella,4,el Raval,208.1,1,1065,2020
1,Total. Milers d'euros,Ciutat Vella,4,el Barri Gòtic,346.2,2,1066,2020
1,Total. Milers d'euros,Ciutat Vella,4,la Barceloneta,189.3,3,1067,2020
1,Total. Milers d'euros,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",261.1,4,1068,2020
